,accuracy,f1_score,epoch
0,0.4866666793823242,0.1348314606741573,1
1,0.4716666638851166,0.18508997429305915,2
2,0.4933333396911621,0.2897196261682243,3
3,0.5133333206176758,0.38396624472573837,4
4,0.5,0.42748091603053434,5
5,0.5166666507720947,0.4746376811594203,6
6,0.5416666865348816,0.5027124773960217,7
7,0.49666666984558105,0.4448529411764706,8
8,0.5366666913032532,0.5335570469798658,9
9,0.4883333444595337,0.4752136752136752,10
