,accuracy,f1_score,epoch
0,0.46666666865348816,0.012345679012345678,1
1,0.4716666638851166,0.024615384615384612,2
2,0.4716666638851166,0.04229607250755287,3
3,0.4716666638851166,0.0364741641337386,4
4,0.48000001907348633,0.08771929824561403,5
5,0.47333335876464844,0.059523809523809514,6
6,0.4699999988079071,0.08620689655172412,7
7,0.46666666865348816,0.058823529411764705,8
8,0.4650000035762787,0.05865102639296188,9
9,0.4833333492279053,0.08284023668639054,10
