,accuracy,f1_score,epoch
0,0.5283333659172058,0.6859045504994451,1
1,0.5316666960716248,0.6867335562987736,2
2,0.5200000405311584,0.68,3
3,0.5416666865348816,0.6885617214043036,4
4,0.5366666913032532,0.6848072562358276,5
5,0.5099999904632568,0.6636155606407323,6
6,0.5116666555404663,0.6628308400460299,7
7,0.5250000357627869,0.6666666666666667,8
8,0.5099999904632568,0.6636155606407323,9
9,0.5116666555404663,0.6636050516647531,10
