,accuracy,f1_score,epoch
0,0.5116666555404663,0.665142857142857,1
1,0.5350000262260437,0.6658682634730541,2
2,0.5416666865348816,0.6920492721164614,3
3,0.5616666674613953,0.6623876765083441,4
4,0.6550000309944153,0.7472527472527473,5
5,0.9416666626930237,0.9457364341085271,6
6,0.9283333420753479,0.9311999999999999,7
7,0.9333333373069763,0.9395770392749246,8
8,0.9383333325386047,0.9422776911076443,9
9,0.9383333325386047,0.9422776911076443,10
