,accuracy,f1_score,epoch
0,0.5,0.5481927710843374,1
1,0.5266667008399963,0.5786350148367951,2
2,0.5216667056083679,0.5760709010339733,3
3,0.5433333516120911,0.5848484848484847,4
4,0.5,0.5677233429394813,5
5,0.4766666889190674,0.5313432835820896,6
6,0.4716666638851166,0.5233082706766917,7
7,0.5149999856948853,0.5726872246696034,8
8,0.47833335399627686,0.5376661742983752,9
9,0.46166667342185974,0.527086383601757,10
