,accuracy,f1_score,epoch
0,0.4866666793823242,0.2631578947368421,1
1,0.5,0.2857142857142857,2
2,0.49000000953674316,0.25728155339805825,3
3,0.5149999856948853,0.3087885985748218,4
4,0.4650000035762787,0.2552204176334107,5
5,0.4866666793823242,0.2701421800947867,6
6,0.4816666841506958,0.2577565632458234,7
7,0.4650000035762787,0.20740740740740743,8
8,0.4716666638851166,0.21339950372208433,9
9,0.518333375453949,0.3167848699763593,10
