,accuracy,f1_score,epoch
0,0.49166667461395264,0.5861601085481681,1
1,0.5049999952316284,0.5925925925925927,2
2,0.5083333253860474,0.594222833562586,3
3,0.4866666793823242,0.576923076923077,4
4,0.4750000238418579,0.5794392523364486,5
5,0.4883333444595337,0.5800273597811219,6
6,0.5200000405311584,0.6054794520547945,7
7,0.5166666507720947,0.5994475138121547,8
8,0.54666668176651,0.6263736263736264,9
9,0.47333335876464844,0.5786666666666667,10
