,accuracy,f1_score,epoch
0,0.47833335399627686,0.31509846827133475,1
1,0.4866666793823242,0.27358490566037735,2
2,0.46000000834465027,0.273542600896861,3
3,0.4883333444595337,0.3252747252747253,4
4,0.5016666650772095,0.3189066059225512,5
5,0.46833333373069763,0.28953229398663693,6
6,0.4699999988079071,0.28054298642533937,7
7,0.4933333396911621,0.3183856502242152,8
8,0.46000000834465027,0.2429906542056075,9
9,0.45000001788139343,0.2600896860986547,10
