,accuracy,f1_score,epoch
0,0.6066666841506958,0.6143790849673202,1
1,0.878333330154419,0.8918518518518518,2
2,0.9366666674613953,0.940625,3
3,0.9283333420753479,0.9339477726574502,4
4,0.9300000071525574,0.9345794392523364,5
5,0.9366666674613953,0.9413580246913581,6
6,0.9399999976158142,0.9444444444444444,7
7,0.9466667175292969,0.9504643962848296,8
8,0.9399999976158142,0.9444444444444444,9
9,0.9450000524520874,0.9489953632148377,10
