,accuracy,f1_score,epoch
0,0.9466667175292969,0.950920245398773,1
1,0.9433333277702332,0.9462025316455696,2
2,0.9233333468437195,0.9250814332247558,3
3,0.9166666865348816,0.9174917491749175,4
4,0.9399999976158142,0.9439252336448598,5
5,0.9366666674613953,0.939873417721519,6
6,0.9300000071525574,0.9339622641509434,7
7,0.9350000023841858,0.9371980676328503,8
8,0.9416666626930237,0.9459041731066461,9
9,0.9450000524520874,0.949771689497717,10
