,accuracy,f1_score,epoch
0,0.6016666889190674,0.6826029216467464,1
1,0.9183333516120911,0.9208400646203555,2
2,0.9399999976158142,0.94375,3
3,0.9383333325386047,0.9422776911076443,4
4,0.9399999976158142,0.9444444444444444,5
5,0.9399999976158142,0.9439252336448598,6
6,0.9416666626930237,0.9460708782742682,7
7,0.9383333325386047,0.9428129829984544,8
8,0.9433333277702332,0.9473684210526315,9
9,0.9333333373069763,0.9384615384615386,10
