,accuracy,f1_score,epoch
0,0.47833335399627686,0.31808278867102396,1
1,0.4883333444595337,0.2909930715935335,2
2,0.4699999988079071,0.3026315789473684,3
3,0.49166667461395264,0.3468950749464668,4
4,0.5166666507720947,0.36123348017621143,5
5,0.4716666638851166,0.3123644251626898,6
6,0.47833335399627686,0.32104121475054226,7
7,0.4933333396911621,0.36134453781512604,8
8,0.46833333373069763,0.2926829268292683,9
9,0.4583333432674408,0.3243243243243243,10
