,accuracy,f1_score,epoch
0,0.4833333492279053,0.07185628742514971,1
1,0.4716666638851166,0.04804804804804805,2
2,0.47333335876464844,0.04819277108433735,3
3,0.46833333373069763,0.03625377643504532,4
4,0.47333335876464844,0.03658536585365854,5
5,0.4699999988079071,0.06470588235294117,6
6,0.47833335399627686,0.05438066465256797,7
7,0.4716666638851166,0.05373134328358208,8
8,0.4716666638851166,0.030581039755351678,9
9,0.4750000238418579,0.059701492537313425,10
